"quadrat","project_year","year","month","species","count","cover","form","category","present","day"
"M5",1928,1928,10,"BOER4",14,0.01415565,"GRASS","Cover",1,8
"M5",1928,1928,10,"DAPU7",27,0.03239446,"GRASS","Cover",1,8
"M5",1928,1928,10,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,8
"M5",1929,1929,11,"ACOUR",4,1e-04,"FORB","",1,13
"M5",1929,1929,11,"BOER4",8,0.01645198,"GRASS","Cover",1,13
"M5",1929,1929,11,"CRPO5",1,2.5e-05,"FORB","PerennialForb",1,13
"M5",1929,1929,11,"DAPU7",20,0.07997857,"GRASS","Cover",1,13
"M5",1930,1930,12,"ACOUR",5,0.000125,"FORB","",1,6
"M5",1930,1930,12,"BOER4",9,0.0079297,"GRASS","Cover",1,6
"M5",1930,1930,12,"CRPO5",1,2.5e-05,"FORB","PerennialForb",1,6
"M5",1930,1930,12,"DAPU7",6,0.008953,"GRASS","Cover",1,6
"M5",1932,1932,11,"ACOUR",5,0.000125,"FORB","",1,2
"M5",1932,1932,11,"BOER4",6,0.009503,"GRASS","Cover",1,2
"M5",1932,1932,11,"CRPO5",1,2.5e-05,"FORB","PerennialForb",1,2
"M5",1932,1932,11,"DAPU7",9,0.004039,"GRASS","Cover",1,2
"M5",1932,1932,11,"EUPHO",1,2.5e-05,"","",1,2
"M5",1932,1932,11,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,2
"M5",1933,1933,12,"ACOUR",3,7.5e-05,"FORB","",1,4
"M5",1933,1933,12,"BOER4",11,0.014022,"GRASS","Cover",1,4
"M5",1933,1933,12,"CRPO5",4,1e-04,"FORB","PerennialForb",1,4
"M5",1933,1933,12,"DAPU7",7,0.00256,"GRASS","Cover",1,4
"M5",1934,1934,11,"BOER4",4,0.004289,"GRASS","Cover",1,22
"M5",1934,1934,11,"DAPU7",1,0.000186,"GRASS","Cover",1,22
"M5",1935,1935,10,"ACOUR",15,0.000375,"FORB","",1,22
"M5",1935,1935,10,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,22
"M5",1935,1935,10,"AMCH3",1,2.5e-05,"FORB","PerennialForb",1,22
"M5",1935,1935,10,"BAAB",2,5e-05,"FORB","PerennialForb",1,22
"M5",1935,1935,10,"BOER4",3,0.0013305,"GRASS","Cover",1,22
"M5",1935,1935,10,"BOUTE",1,2.5e-05,"GRASS","",1,22
"M5",1935,1935,10,"DAPU7",5,0.000125,"GRASS","Cover",1,22
"M5",1935,1935,10,"EUPHO",9,0.000225,"","",1,22
"M5",1935,1935,10,"PECTI",1,2.5e-05,"","",1,22
"M5",1935,1935,10,"SOEL",2,5e-05,"FORB","PerennialForb",1,22
"M5",1937,1938,1,"ACOUR",10,0.00025,"FORB","",1,17
"M5",1937,1938,1,"DAPU7",1,0.0001659,"GRASS","Cover",1,17
"M5",1937,1938,1,"EUPHO",4,1e-04,"","",1,17
"M5",1938,1938,9,"ACOUR",15,0.000375,"FORB","",1,15
"M5",1938,1938,9,"BAAB",1,2.5e-05,"FORB","PerennialForb",1,15
"M5",1938,1938,9,"BOUTE",3,7.5e-05,"GRASS","",1,15
"M5",1938,1938,9,"EUPHO",2,5e-05,"","",1,15
"M5",1938,1938,9,"PECTI",3,7.5e-05,"","",1,15
"M5",1938,1938,9,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,15
"M5",1938,1938,9,"SPHAE",3,7.5e-05,"","",1,15
"M5",1939,1940,1,"ACOUR",3,7.5e-05,"FORB","",1,11
"M5",1939,1940,1,"EVNU",1,2.5e-05,"FORB","PerennialForb",1,11
"M5",1939,1940,1,"OENOT",3,7.5e-05,"","",1,11
"M5",1940,1941,2,"MEMU3",45,0.001125,"FORB","PerennialForb",1,4
"M5",1942,1943,4,"ARIST",1,2.5e-05,"GRASS","",1,9
"M5",1942,1943,4,"DAPU7",3,0.007159,"GRASS","Cover",1,9
"M5",1943,1944,5,"ACOUR",7,0.000175,"FORB","",1,13
"M5",1943,1944,5,"ARIST",3,7.5e-05,"GRASS","",1,13
"M5",1943,1944,5,"DAPU7",11,0.0147525,"GRASS","Cover",1,13
"M5",1943,1944,5,"ERIOG",7,0.000175,"","",1,13
"M5",1943,1944,5,"EUPHO",1,2.5e-05,"","",1,13
"M5",1943,1944,5,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,13
"M5",1944,1945,3,"DAPU7",14,0.0145462,"GRASS","Cover",1,13
"M5",1944,1945,3,"ERIOG",22,0.00055,"","",1,13
"M5",1944,1945,3,"MIRU5",3,7.5e-05,"FORB","PerennialForb",1,13
"M5",1945,1945,9,"DAPU7",13,0.009914,"GRASS","Cover",1,24
"M5",1945,1945,9,"ERIOG",9,0.000225,"","",1,24
"M5",1945,1945,9,"SOEL",2,5e-05,"FORB","PerennialForb",1,24
"M5",1946,1947,2,"DAPU7",4,0.0111865,"GRASS","Cover",1,14
"M5",1947,1947,9,"DAPU7",2,0.004352,"GRASS","Cover",1,30
"M5",1951,1951,8,NA,NA,NA,NA,NA,0,30
"M5",1954,1954,12,NA,NA,NA,NA,NA,0,1
"M5",1956,1956,8,NA,NA,NA,NA,NA,0,15
"M5",1957,1957,8,NA,NA,NA,NA,NA,0,8
"M5",1968,1968,8,"BAAB",1,2.5e-05,"FORB","PerennialForb",1,12
"M5",1968,1968,8,"BOUTE",6,0.00015,"GRASS","",1,12
"M5",1968,1968,8,"EUPHO",8,2e-04,"","",1,12
"M5",1971,1971,8,NA,NA,NA,NA,NA,0,9
"M5",1972,1972,8,NA,NA,NA,NA,NA,0,17
"M5",1973,1973,8,NA,NA,NA,NA,NA,0,14
"M5",1974,1974,7,NA,NA,NA,NA,NA,0,3
"M5",1975,1975,8,NA,NA,NA,NA,NA,0,7
"M5",1977,1977,7,NA,NA,NA,NA,NA,0,13
"M5",1979,1980,1,"ARIST",7,0.000175,"GRASS","",1,7
"M5",1979,1980,1,"DAPU7",6,0.0028479,"GRASS","Cover",1,7
"M5",1995,1995,10,"COMME",1,2.5e-05,"","",1,24
"M5",1995,1995,10,"MUPO2",3,0.046740256298108,"GRASS","Cover",1,24
"M5",2001,2001,10,"MUPO2",3,0.052109165138972,"GRASS","Cover",1,19
"M5",2006,2006,11,"MUPO2",5,0.003159815014849,"GRASS","Cover",1,30
"M5",2006,2006,11,"SPORO",4,0.000981779981482,"GRASS","Cover",1,30
"M5",2011,2012,1,"EUPHO",5,0.000125,"","",1,26
"M5",2011,2012,1,"MUPO2",2,0.001747465005912,"GRASS","Cover",1,26
"M5",2016,2016,9,"EUPHO",4,1e-04,"","",1,20
"M5",2016,2016,9,"MUPO2",3,0.009473164982112,"GRASS","Cover",1,20
"M6",1915,1915,8,"BOER4",88,0.07460787,"GRASS","Cover",1,28
"M6",1916,1916,9,"BOER4",37,0.08165093,"GRASS","Cover",1,25
"M6",1916,1916,9,"BOUTE",4,1e-04,"GRASS","",1,25
"M6",1916,1916,9,"EUPHO",3,7.5e-05,"","",1,25
"M6",1916,1916,9,"PECTI",1,2.5e-05,"","",1,25
"M6",1916,1916,9,"SPHAE",2,5e-05,"","",1,25
"M6",1917,1917,10,"BOER4",30,0.0650115,"GRASS","Cover",1,13
"M6",1917,1917,10,"ERIOG",1,2.5e-05,"","",1,13
"M6",1918,1919,4,"BOER4",32,0.04076075,"GRASS","Cover",1,19
"M6",1918,1919,4,"POJA5",2,5e-05,"FORB","PerennialForb",1,19
"M6",1919,1919,10,"BOER4",68,0.038388,"GRASS","Cover",1,23
"M6",1920,1920,11,"BOER4",82,0.07343265,"GRASS","Cover",1,24
"M6",1921,1921,11,"BOER4",61,0.10727561,"GRASS","Cover",1,10
"M6",1921,1921,11,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,10
"M6",1922,1922,10,"BOER4",44,0.04537695,"GRASS","Cover",1,26
"M6",1922,1922,10,"SOEL",1,2.5e-05,"FORB","PerennialForb",1,26
"M6",1924,1924,11,"BOER4",23,0.0317455,"GRASS","Cover",1,14
"M6",1925,1925,10,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,24
"M6",1925,1925,10,"BOER4",37,0.03083198,"GRASS","Cover",1,24
"M6",1925,1925,10,"BOUTE",1,2.5e-05,"GRASS","",1,24
"M6",1925,1925,10,"DAPU7",2,0.0027426,"GRASS","Cover",1,24
"M6",1926,1926,9,"BOER4",38,0.051639,"GRASS","Cover",1,28
"M6",1926,1926,9,"DAPU7",8,0.00528225,"GRASS","Cover",1,28
"M6",1927,1927,11,"BOER4",39,0.04371011,"GRASS","Cover",1,4
"M6",1927,1927,11,"DAPU7",27,0.000675,"GRASS","Cover",1,4
"M6",1928,1928,10,"BOER4",29,0.0479795,"GRASS","Cover",1,8
"M6",1928,1928,10,"DAPU7",15,0.018297,"GRASS","Cover",1,8
"M6",1929,1929,11,"BOER4",22,0.04992407,"GRASS","Cover",1,13
"M6",1929,1929,11,"DAPU7",11,0.01643802,"GRASS","Cover",1,13
"M6",1930,1930,12,"BOER4",8,0.0487585,"GRASS","Cover",1,6
"M6",1930,1930,12,"DAPU7",2,0.003066,"GRASS","Cover",1,6
"M6",1931,1931,11,"BOER4",6,0.06635531,"GRASS","Cover",1,19
"M6",1931,1931,11,"DAPU7",4,0.009586,"GRASS","Cover",1,19
"M6",1932,1932,11,"ALIN",2,5e-05,"FORB","PerennialForb",1,2
"M6",1932,1932,11,"BOER4",14,0.04868591,"GRASS","Cover",1,2
"M6",1932,1932,11,"DAPU7",1,0.0001625,"GRASS","Cover",1,2
"M6",1932,1932,11,"ERIOG",2,5e-05,"","",1,2
"M6",1932,1932,11,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,2
"M6",1933,1933,11,"BOER4",24,0.04879345,"GRASS","Cover",1,22
"M6",1933,1933,11,"BOUTE",14,0.00035,"GRASS","",1,22
"M6",1933,1933,11,"DAPU7",4,0.001561,"GRASS","Cover",1,22
"M6",1933,1933,11,"ERIOG",6,0.00015,"","",1,22
"M6",1934,1934,11,"BOER4",13,0.01695236,"GRASS","Cover",1,19
"M6",1934,1934,11,"BOUTE",1,2.5e-05,"GRASS","",1,19
"M6",1934,1934,11,"EUPHO",8,2e-04,"","",1,19
"M6",1934,1934,11,"PECTI",3,7.5e-05,"","",1,19
"M6",1935,1935,10,"BAAB",1,2.5e-05,"FORB","PerennialForb",1,22
"M6",1935,1935,10,"BOER4",10,0.005203,"GRASS","Cover",1,22
"M6",1935,1935,10,"BOUTE",3,7.5e-05,"GRASS","",1,22
"M6",1935,1935,10,"EUPHO",2,5e-05,"","",1,22
"M6",1935,1935,10,"PAOB",1,2.5e-05,"GRASS","Cover",1,22
"M6",1935,1935,10,"PECTI",4,1e-04,"","",1,22
"M6",1937,1938,1,"BOER4",2,0.000557,"GRASS","Cover",1,17
"M6",1937,1938,1,"BOUTE",2,5e-05,"GRASS","",1,17
"M6",1937,1938,1,"EUPHO",16,4e-04,"","",1,17
"M6",1937,1938,1,"PECTI",11,0.000275,"","",1,17
"M6",1938,1938,9,"BAAB",1,2.5e-05,"FORB","PerennialForb",1,15
"M6",1938,1938,9,"BOER4",2,0.0030155,"GRASS","Cover",1,15
"M6",1938,1938,9,"BOUTE",11,0.000275,"GRASS","",1,15
"M6",1938,1938,9,"PECTI",7,0.000175,"","",1,15
"M6",1939,1940,1,"EVNU",2,5e-05,"FORB","PerennialForb",1,11
"M6",1939,1940,1,"OENOT",8,2e-04,"","",1,11
"M6",1940,1941,2,"MEMU3",106,0.00265,"FORB","PerennialForb",1,4
"M6",1942,1943,4,NA,NA,NA,NA,NA,0,9
"M6",1943,1944,5,"ERIOG",2,5e-05,"","",1,13
"M6",1943,1944,5,"SOEL",2,5e-05,"FORB","PerennialForb",1,13
"M6",1944,1945,3,"ERIOG",9,0.000225,"","",1,13
"M6",1945,1945,9,"ERIOG",3,7.5e-05,"","",1,24
"M6",1945,1945,9,"SOEL",2,5e-05,"FORB","PerennialForb",1,24
"M6",1947,1947,9,"BAAB",1,2.5e-05,"FORB","PerennialForb",1,30
"M6",1951,1951,8,NA,NA,NA,NA,NA,0,30
"M6",1954,1954,12,NA,NA,NA,NA,NA,0,1
"M6",1956,1956,8,NA,NA,NA,NA,NA,0,15
"M6",1957,1957,8,NA,NA,NA,NA,NA,0,8
"M6",1971,1971,8,NA,NA,NA,NA,NA,0,9
"M6",1972,1972,8,"SCBR2",5,0.003957,"GRASS","Cover",1,17
"M6",1973,1973,8,NA,NA,NA,NA,NA,0,14
"M6",1974,1974,7,NA,NA,NA,NA,NA,0,3
"M6",1975,1975,8,NA,NA,NA,NA,NA,0,7
"M6",1976,1976,8,"ARIST",2,0.000215,"GRASS","",1,2
"M6",1976,1976,8,"DAPU7",2,0.0007415,"GRASS","Cover",1,2
"M6",1977,1977,7,NA,NA,NA,NA,NA,0,13
"M6",1979,1980,1,"ARIST",5,0.000125,"GRASS","",1,7
"M6",1979,1980,1,"BOUTE",3,0.31848915,"GRASS","",1,7
"M6",1979,1980,1,"DAPU7",3,0.00552915,"GRASS","Cover",1,7
"M6",1979,1980,1,"ERIOG",4,1e-04,"","",1,7
"M6",1995,1995,10,NA,NA,NA,NA,NA,0,24
"M6",2001,2001,10,NA,NA,NA,NA,NA,0,19
"M6",2006,2006,11,NA,NA,NA,NA,NA,0,30
"M6",2011,2012,1,"EUPHO",20,5e-04,"","",1,26
"M6",2016,2016,9,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,20
"N1",1926,1926,10,"BOER4",58,0.060507280032166,"GRASS","Cover",1,12
"N1",1926,1926,10,"SCBR2",27,0.032295459851742,"GRASS","Cover",1,12
"N1",1927,1927,8,"ALIN",5,0.000125,"FORB","PerennialForb",1,26
"N1",1927,1927,8,"BOER4",49,0.06462142499235,"GRASS","Cover",1,26
"N1",1927,1927,8,"EUPHO",5,0.000125,"","",1,26
"N1",1927,1927,8,"LESQU",1,2.5e-05,"","",1,26
"N1",1927,1927,8,"PSTA",11,0.000275,"FORB","PerennialForb",1,26
"N1",1927,1927,8,"SCBR2",3,0.002130639983446,"GRASS","Cover",1,26
"N1",1928,1928,9,"BOER4",38,0.0799124550063,"GRASS","Cover",1,28
"N1",1928,1928,9,"SCBR2",6,0.00727425000101,"GRASS","Cover",1,28
"N1",1929,1929,10,"ACNA2",2,5e-05,"FORB","PerennialForb",1,11
"N1",1929,1929,10,"BOER4",35,0.088213405007217,"GRASS","Cover",1,11
"N1",1929,1929,10,"LESQU",4,1e-04,"","",1,11
"N1",1929,1929,10,"PSTA",11,0.000275,"FORB","PerennialForb",1,11
"N1",1929,1929,10,"SCBR2",4,0.007070154962444,"GRASS","Cover",1,11
"N1",1930,1930,9,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,11
"N1",1930,1930,9,"ALIN",8,2e-04,"FORB","PerennialForb",1,11
"N1",1930,1930,9,"BOER4",45,0.068470040224722,"GRASS","Cover",1,11
"N1",1930,1930,9,"EUPHO",1,2.5e-05,"","",1,11
"N1",1930,1930,9,"LESQU",1,2.5e-05,"","",1,11
"N1",1930,1930,9,"SCBR2",7,0.00935046498566,"GRASS","Cover",1,11
"N1",1931,1931,10,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,2
"N1",1931,1931,10,"BOER4",43,0.066589619920665,"GRASS","Cover",1,2
"N1",1931,1931,10,"LESQU",2,5e-05,"","",1,2
"N1",1931,1931,10,"SCBR2",10,0.0075595600329,"GRASS","Cover",1,2
"N1",1932,1932,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,15
"N1",1932,1932,10,"ALIN",3,7.5e-05,"FORB","PerennialForb",1,15
"N1",1932,1932,10,"BOER4",60,0.078822100068756,"GRASS","Cover",1,15
"N1",1932,1932,10,"EUPHO",1,2.5e-05,"","",1,15
"N1",1932,1932,10,"PSTA",2,5e-05,"FORB","PerennialForb",1,15
"N1",1932,1932,10,"SCBR2",23,0.016194475025896,"GRASS","Cover",1,15
"N1",1933,1933,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,25
"N1",1933,1933,10,"BOER4",45,0.100945095102019,"GRASS","Cover",1,25
"N1",1933,1933,10,"PSTA",4,1e-04,"FORB","PerennialForb",1,25
"N1",1933,1933,10,"SCBR2",19,0.01775979495019,"GRASS","Cover",1,25
"N1",1934,1934,9,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,25
"N1",1934,1934,9,"ALIN",9,0.000225,"FORB","PerennialForb",1,25
"N1",1934,1934,9,"BOER4",79,0.072028035107454,"GRASS","Cover",1,25
"N1",1934,1934,9,"SCBR2",17,0.0126763399893,"GRASS","Cover",1,25
"N1",1935,1935,10,"ACNA2",3,7.5e-05,"FORB","PerennialForb",1,16
"N1",1935,1935,10,"ALIN",4,1e-04,"FORB","PerennialForb",1,16
"N1",1935,1935,10,"BOER4",51,0.046955050033648,"GRASS","Cover",1,16
"N1",1935,1935,10,"EUPHO",5,0.000125,"","",1,16
"N1",1935,1935,10,"LESQU",2,5e-05,"","",1,16
"N1",1935,1935,10,"MELE2",2,5e-05,"FORB","PerennialForb",1,16
"N1",1935,1935,10,"PSTA",7,0.000175,"FORB","PerennialForb",1,16
"N1",1935,1935,10,"SCBR2",41,0.017797655004755,"GRASS","Cover",1,16
"N1",1936,1936,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,14
"N1",1936,1936,10,"ALIN",15,0.000375,"FORB","PerennialForb",1,14
"N1",1936,1936,10,"BOER4",54,0.072641640010148,"GRASS","Cover",1,14
"N1",1936,1936,10,"LESQU",1,2.5e-05,"","",1,14
"N1",1936,1936,10,"MELE2",2,5e-05,"FORB","PerennialForb",1,14
"N1",1936,1936,10,"PSTA",4,1e-04,"FORB","PerennialForb",1,14
"N1",1936,1936,10,"SCBR2",26,0.020521780017924,"GRASS","Cover",1,14
"N1",1937,1937,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,21
"N1",1937,1937,10,"ALIN",9,0.000225,"FORB","PerennialForb",1,21
"N1",1937,1937,10,"AMCH3",2,5e-05,"FORB","PerennialForb",1,21
"N1",1937,1937,10,"BOER4",57,0.061592090136675,"GRASS","Cover",1,21
"N1",1937,1937,10,"DAPU7",1,9.6274996683e-05,"GRASS","Cover",1,21
"N1",1937,1937,10,"EUPHO",3,7.5e-05,"","",1,21
"N1",1937,1937,10,"LESQU",1,2.5e-05,"","",1,21
"N1",1937,1937,10,"PSTA",7,0.000175,"FORB","PerennialForb",1,21
"N1",1937,1937,10,"SCBR2",20,0.018038025068855,"GRASS","Cover",1,21
"N1",1938,1938,10,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,5
"N1",1938,1938,10,"ALIN",2,5e-05,"FORB","PerennialForb",1,5
"N1",1938,1938,10,"BOER4",53,0.077741695097696,"GRASS","Cover",1,5
"N1",1938,1938,10,"DAPU7",1,0.000885909993854,"GRASS","Cover",1,5
"N1",1938,1938,10,"EUPHO",1,2.5e-05,"","",1,5
"N1",1938,1938,10,"SCBR2",22,0.022758689959814,"GRASS","Cover",1,5
"N1",1939,1939,12,"ACNA2",1,2.5e-05,"FORB","PerennialForb",1,8
"N1",1939,1939,12,"BOER4",72,0.065705570091762,"GRASS","Cover",1,8
"N1",1939,1939,12,"DAPU7",3,0.000952655004205,"GRASS","Cover",1,8
"N1",1939,1939,12,"LESQU",7,0.000175,"","",1,8
"N1",1939,1939,12,"SCBR2",19,0.016309020033431,"GRASS","Cover",1,8
"N1",1940,1941,2,"BOER4",57,0.094451850014206,"GRASS","Cover",1,3
"N1",1940,1941,2,"DAPU7",2,0.00161955000138,"GRASS","Cover",1,3
"N1",1940,1941,2,"SCBR2",20,0.022062910047363,"GRASS","Cover",1,3
"N1",1941,1942,1,"ACNA2",2,5e-05,"FORB","PerennialForb",1,16
"N1",1941,1942,1,"BOER4",79,0.099956464916614,"GRASS","Cover",1,16
"N1",1941,1942,1,"DAPU7",1,0.000333845001801,"GRASS","Cover",1,16
"N1",1941,1942,1,"LESQU",1,2.5e-05,"","",1,16
"N1",1941,1942,1,"SCBR2",32,0.026980974923635,"GRASS","Cover",1,16
"N1",1942,1942,10,"BOER4",81,0.082257419964128,"GRASS","Cover",1,28
"N1",1942,1942,10,"LESQU",7,0.000175,"","",1,28
"N1",1942,1942,10,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,28
"N1",1942,1942,10,"SCBR2",18,0.024530405091906,"GRASS","Cover",1,28
"N1",1943,1943,11,"BOER4",110,0.055096710026869,"GRASS","Cover",1,6
"N1",1943,1943,11,"MUAR",1,0.000341230000506,"GRASS","Cover",1,6
"N1",1943,1943,11,"SCBR2",22,0.011140074975604,"GRASS","Cover",1,6
"N1",1944,1944,9,"AMCH3",1,2.5e-05,"FORB","PerennialForb",1,14
"N1",1944,1944,9,"BOER4",93,0.10673379999725,"GRASS","Cover",1,14
"N1",1944,1944,9,"SCBR2",34,0.028186350019367,"GRASS","Cover",1,14
"N1",1945,1946,2,"BOER4",77,0.099543495022008,"GRASS","Cover",1,21
"N1",1945,1946,2,"SCBR2",32,0.023183759984301,"GRASS","Cover",1,21
"N1",1946,1947,2,"BOER4",62,0.099639764941827,"GRASS","Cover",1,10
"N1",1946,1947,2,"PSTA",2,5e-05,"FORB","PerennialForb",1,10
"N1",1946,1947,2,"SCBR2",21,0.022991705006435,"GRASS","Cover",1,10
"N1",1947,1948,4,"BOER4",70,0.06343085994284,"GRASS","Cover",1,13
"N1",1947,1948,4,"LESQU",1,2.5e-05,"","",1,13
"N1",1947,1948,4,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,13
"N1",1947,1948,4,"SCBR2",14,0.011976404992573,"GRASS","Cover",1,13
"N1",1948,1949,3,"BOER4",49,0.020490915023044,"GRASS","Cover",1,8
"N1",1948,1949,3,"SCBR2",12,0.007173399986949,"GRASS","Cover",1,8
"N1",1949,1949,8,"BOER4",33,0.030641029967472,"GRASS","Cover",1,29
"N1",1949,1949,8,"EUPHO",1,2.5e-05,"","",1,29
"N1",1949,1949,8,"LESQU",2,5e-05,"","",1,29
"N1",1949,1949,8,"SCBR2",51,0.034817065066448,"GRASS","Cover",1,29
"N1",1950,1950,8,"BOER4",22,0.024467095057263,"GRASS","Cover",1,22
"N1",1950,1950,8,"EUPHO",6,0.00015,"","",1,22
"N1",1950,1950,8,"LESQU",2,5e-05,"","",1,22
"N1",1950,1950,8,"SCBR2",30,0.031731164925408,"GRASS","Cover",1,22
"N1",1951,1951,8,"BOER4",23,0.022022064969786,"GRASS","Cover",1,29
"N1",1951,1951,8,"SCBR2",24,0.027553734962909,"GRASS","Cover",1,29
"N1",1952,1952,9,"BOER4",11,0.009402305001622,"GRASS","Cover",1,15
"N1",1952,1952,9,"CHCO",1,2.5e-05,"FORB","PerennialForb",1,15
"N1",1952,1952,9,"SCBR2",36,0.021352334965943,"GRASS","Cover",1,15
"N1",1956,1956,8,"ALIN",17,0.000425,"FORB","PerennialForb",1,13
"N1",1956,1956,8,"SCBR2",29,0.043223465076088,"GRASS","Cover",1,13
"N1",1957,1957,8,"SCBR2",36,0.03832873512035,"GRASS","Cover",1,8
"N1",1958,1958,9,"BOER4",6,0.005102539970927,"GRASS","Cover",1,26
"N1",1958,1958,9,"PSTA",1,2.5e-05,"FORB","PerennialForb",1,26
"N1",1958,1958,9,"SCBR2",38,0.036796904903133,"GRASS","Cover",1,26
"N1",1959,1959,8,"BOER4",4,0.022048654947248,"GRASS","Cover",1,18
"N1",1959,1959,8,"SCBR2",34,0.049329589949338,"GRASS","Cover",1,18
"N1",1960,1960,8,"BOER4",4,0.018826745007018,"GRASS","Cover",1,23
"N1",1960,1960,8,"SCBR2",17,0.051344554984459,"GRASS","Cover",1,23
"N1",1961,1961,9,"BOER4",4,0.009444010079071,"GRASS","Cover",1,11
"N1",1961,1961,9,"SCBR2",18,0.056397514887837,"GRASS","Cover",1,11
"N1",1965,1965,9,"BOER4",9,0.015843000067647,"GRASS","Cover",1,20
"N1",1965,1965,9,"SCBR2",25,0.05372562999786,"GRASS","Cover",1,20
"N1",1966,1966,10,"BAAB",2,5e-05,"FORB","PerennialForb",1,12
"N1",1966,1966,10,"BOER4",7,0.021737450045758,"GRASS","Cover",1,12
"N1",1966,1966,10,"SCBR2",43,0.078616090010621,"GRASS","Cover",1,12
"N1",1968,1968,8,"ALIN",4,1e-04,"FORB","PerennialForb",1,9
"N1",1968,1968,8,"BOER4",8,0.008291530016902,"GRASS","Cover",1,9
"N1",1968,1968,8,"DAPU7",1,0.000657214989317,"GRASS","Cover",1,9
"N1",1968,1968,8,"SCBR2",51,0.068859315151311,"GRASS","Cover",1,9
"N1",1969,1969,11,"BOER4",7,0.009433845040544,"GRASS","Cover",1,4
"N1",1969,1969,11,"DAPU7",3,0.00219672501094,"GRASS","Cover",1,4
"N1",1969,1969,11,"SCBR2",31,0.028641340016429,"GRASS","Cover",1,4
"N1",1969,1969,11,"SPORO",1,0.000128994996159,"GRASS","Cover",1,4
"N1",1970,1970,8,"ACNA2",2,5e-05,"FORB","PerennialForb",1,7
"N1",1970,1970,8,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,7
"N1",1970,1970,8,"BOER4",6,0.024326504970345,"GRASS","Cover",1,7
"N1",1970,1970,8,"SCBR2",33,0.085626149973371,"GRASS","Cover",1,7
"N1",1970,1970,8,"SPORO",1,0.001122614985891,"GRASS","Cover",1,7
"N1",1971,1971,8,"BOER4",2,0.020690885047219,"GRASS","Cover",1,11
"N1",1971,1971,8,"SCBR2",15,0.163403444940193,"GRASS","Cover",1,11
"N1",1971,1971,8,"SPORO",1,0.001392134979177,"GRASS","Cover",1,11
"N1",1972,1972,8,"BOER4",10,0.027014540044431,"GRASS","Cover",1,17
"N1",1972,1972,8,"SCBR2",36,0.070474584933561,"GRASS","Cover",1,17
"N1",1972,1972,8,"SPORO",1,0.004032090010278,"GRASS","Cover",1,17
"N1",1974,1974,6,"BOER4",4,0.060630270001094,"GRASS","Cover",1,13
"N1",1974,1974,6,"SCBR2",4,0.076796204962788,"GRASS","Cover",1,13
"N1",1974,1974,6,"SPORO",1,0.011795075014777,"GRASS","Cover",1,13
"N1",1975,1975,8,"BOER4",8,0.255051510145279,"GRASS","Cover",1,7
"N1",1975,1975,8,"SPORO",1,0.01599807501874,"GRASS","Cover",1,7
"N1",1976,1976,8,"BOER4",4,0.07012522521684,"GRASS","Cover",1,2
"N1",1976,1976,8,"DAPU7",8,0.006258954951693,"GRASS","Cover",1,2
"N1",1976,1976,8,"SCBR2",24,0.051278030000882,"GRASS","Cover",1,2
"N1",1976,1976,8,"SPORO",12,0.032774900074751,"GRASS","Cover",1,2
"N1",1977,1977,7,"ACNA2",2,5e-05,"FORB","PerennialForb",1,6
"N1",1977,1977,7,"ARIST",1,0.001320120010759,"GRASS","",1,6
"N1",1977,1977,7,"BOER4",10,0.067843045108473,"GRASS","Cover",1,6
"N1",1977,1977,7,"SCBR2",17,0.02944681992461,"GRASS","Cover",1,6
"N1",1977,1977,7,"SPORO",6,0.025454819895148,"GRASS","Cover",1,6
"N1",1978,1978,8,"BOER4",7,0.043154480054071,"GRASS","Cover",1,16
"N1",1978,1978,8,"SCBR2",14,0.033513829991989,"GRASS","Cover",1,16
"N1",1978,1978,8,"SPORO",5,0.020265064994125,"GRASS","Cover",1,16
"N1",1979,1980,1,"ACNA2",4,1e-04,"FORB","PerennialForb",1,3
"N1",1979,1980,1,"BOER4",20,0.050835479842392,"GRASS","Cover",1,3
"N1",1979,1980,1,"SPORO",5,0.023989135012513,"GRASS","Cover",1,3
"N1",1995,1995,10,"ACNA2",2,5e-05,"FORB","PerennialForb",1,11
"N1",1995,1995,10,"ALIN",1,2.5e-05,"FORB","PerennialForb",1,11
"N1",1995,1995,10,"ARIST",2,0.003311451350505,"GRASS","",1,11
